Код дилера;Сервисный код дилера;;;Код SAP площадки;;Контрагент;;Модель;Код модели;Год производства;Рабочий объем;Тип двигателя;Стоимость работ;;;;;;Стоимость запчастей;;;;;;Стоимость запчастей PL-2;;;Итого - ремонт;;;;;;Итого - PL-2 ремонт;;
RC532;10223;;;C40AF10223;;Регинас Екатеринбург;;Tucson;TLe;2015 -;2.4;Бензиновый;2975,00;4025,00;2975,00;4725,00;2975,00;4025,00;6820,00;7750,00;6820,00;10334,00;6820,00;7750,00;9552,00;6576,00;7505,00;9795,00;11775,00;9795,00;15059,00;9795,00;11775,00;14277,00;9551,00;11530,00
RC532;10223;;;C40AF10223;;Регинас Екатеринбург;;Santa Fe;CM;2006 - 2012;2.4;Бензиновый;1913,00;2576,00;1913,00;3024,00;1913,00;2576,00;7006,00;7935,00;7006,00;10333,00;7006,00;7935,00;8794,00;5497,00;6426,00;8919,00;10511,00;8919,00;13357,00;8919,00;10511,00;11818,00;7410,00;9002,00
RC532;10223;;;C40AF10223;;Регинас Екатеринбург;;Santa Fe;CM;2006 - 2012;2.2;Дизельный;1913,00;2576,00;1913,00;2576,00;1913,00;2576,00;8557,00;13653,00;8557,00;13653,00;8557,00;13653,00;10321,00;7372,00;10321,00;10470,00;16229,00;10470,00;16229,00;10470,00;16229,00;12897,00;9285,00;12897,00
RC532;10223;;;C40AF10223;;Регинас Екатеринбург;;Santa Fe;DM;2012 - 2018;2.4;Бензиновый;2975,00;4025,00;2975,00;4725,00;2975,00;4025,00;7006,00;7935,00;7006,00;10333,00;7006,00;7935,00;8025,00;5980,00;6908,00;9981,00;11960,00;9981,00;15058,00;9981,00;11960,00;12750,00;8955,00;10933,00
RC532;10223;;;C40AF10223;;Регинас Екатеринбург;;Santa Fe;DM;2012 - 2018;2.2;Дизельный;2975,00;4025,00;2975,00;4025,00;2975,00;4025,00;8557,00;13653,00;8557,00;13653,00;8557,00;13653,00;9506,00;7484,00;9506,00;11532,00;17678,00;11532,00;17678,00;11532,00;17678,00;13531,00;10459,00;13531,00
RC532;10223;;;C40AF10223;;Регинас Екатеринбург;;Santa Fe;TM;2019 -;3.5;Бензиновый;2975,00;4025,00;2975,00;4725,00;2975,00;4025,00;8858,00;9787,00;8858,00;11925,00;8858,00;9787,00;11800,00;8700,00;9600,00;11833,00;13812,00;11833,00;16650,00;11833,00;13812,00;16525,00;11675,00;13625,00
RC532;10223;;;C40AF10223;;Регинас Екатеринбург;;Santa Fe;TM;2019 -;2.2;Дизельный;2975,00;4025,00;2975,00;4025,00;2975,00;4025,00;9906,00;14862,00;9906,00;14862,00;9906,00;14862,00;14700,00;9750,00;14700,00;12881,00;18887,00;12881,00;18887,00;12881,00;18887,00;18725,00;12725,00;18725,00
RC532;10223;;;C40AF10223;;Регинас Екатеринбург;;Santa Fe;TM;2019 -;2.4;Бензиновый;2975,00;4025,00;2975,00;4725,00;2975,00;4025,00;7811,00;8740,00;7811,00;10522,00;7811,00;8740,00;10400,00;7600,00;8600,00;10786,00;12765,00;10786,00;15247,00;10786,00;12765,00;15125,00;10575,00;12625,00
RC532;10223;;;C40AF10223;;Регинас Екатеринбург;;Grand Santa Fe;NC;2012 - 2018;3.3;Бензиновый;2975,00;4025,00;2975,00;4725,00;2975,00;4025,00;8074,00;9003,00;8074,00;10998,00;8074,00;9003,00;8730,00;6708,00;7637,00;11049,00;13028,00;11049,00;15723,00;11049,00;13028,00;13455,00;9683,00;11662,00
RC532;10223;;;C40AF10223;;Регинас Екатеринбург;;Grand Santa Fe;NC;2012 - 2018;2.4 GDI;Бензиновый;2975,00;4025,00;2975,00;4725,00;2975,00;4025,00;8074,00;9003,00;8074,00;13726,00;8074,00;9003,00;12360,00;6708,00;7637,00;11049,00;13028,00;11049,00;18451,00;11049,00;13028,00;17085,00;9683,00;11662,00
RC532;10223;;;C40AF10223;;Регинас Екатеринбург;;Grand Santa Fe;NC;2012 - 2018;2.2;Дизельный;2975,00;4025,00;2975,00;4025,00;2975,00;4025,00;8771,00;13867,00;8771,00;13867,00;8771,00;13867,00;12545,00;7449,00;12545,00;11746,00;17892,00;11746,00;17892,00;11746,00;17892,00;16570,00;10424,00;16570,00
RC532;10223;;;C40AF10223;;Регинас Екатеринбург;;H1;TQ;2007 -;2.4;Бензиновый;2975,00;4025,00;2975,00;4725,00;2975,00;4025,00;8270,00;9090,00;8270,00;10990,00;8270,00;9090,00;9260,00;7280,00;8100,00;11245,00;13115,00;11245,00;15715,00;11245,00;13115,00;13985,00;10255,00;12125,00
RC532;10223;;;C40AF10223;;Регинас Екатеринбург;;H1;TQ;2007 -;2.5;Дизельный;2975,00;4025,00;2975,00;4025,00;2975,00;4025,00;9913,00;13565,00;9913,00;13565,00;9913,00;13565,00;11950,00;8264,00;11950,00;12888,00;17590,00;12888,00;17590,00;12888,00;17590,00;15975,00;11239,00;15975,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Solaris;HCR;2017 -;1.4;Бензиновый;2380,00;3230,00;2380,00;4080,00;2380,00;3230,00;6151,00;10017,00;6151,00;12501,00;6151,00;10017,00;7850,00;4816,00;5366,00;8531,00;13247,00;8531,00;16581,00;8531,00;13247,00;11930,00;7196,00;8596,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Solaris;HCR;2017 -;1.6;Бензиновый;2380,00;3230,00;2380,00;4080,00;2380,00;3230,00;6181,00;10047,00;6181,00;12531,00;6181,00;10047,00;9354,00;4920,00;6870,00;8561,00;13277,00;8561,00;16611,00;8561,00;13277,00;13434,00;7300,00;10100,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Solaris;RBR;2011 - 2016;1.4;Бензиновый;2380,00;3230,00;2380,00;4080,00;2380,00;3230,00;5964,00;9002,00;5964,00;10669,00;5964,00;9002,00;7918,00;4301,00;6251,00;8344,00;12232,00;8344,00;14749,00;8344,00;12232,00;11998,00;6681,00;9481,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Solaris;RBR;2011 - 2016;1.6;Бензиновый;2380,00;3230,00;2380,00;4080,00;2380,00;3230,00;5964,00;9002,00;5964,00;10669,00;5964,00;9002,00;7918,00;4301,00;6251,00;8344,00;12232,00;8344,00;14749,00;8344,00;12232,00;11998,00;6681,00;9481,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;i30;Gde;2012 - 2017;1.4;Бензиновый;2380,00;3230,00;2380,00;3910,00;2380,00;3230,00;7683,00;10333,00;7683,00;10953,00;7683,00;10333,00;;;;10063,00;13563,00;10063,00;14863,00;10063,00;13563,00;3910,00;2380,00;3230,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;i30;Gde;2012 - 2017;1.6;Бензиновый;2380,00;3230,00;2380,00;3910,00;2380,00;3230,00;7684,00;10334,00;7684,00;12229,00;7684,00;10334,00;8509,00;5408,00;7358,00;10064,00;13564,00;10064,00;16139,00;10064,00;13564,00;12419,00;7788,00;10588,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;i30;PDe;2017 -;1.4;Бензиновый;;;;;;;;;;;;;;;;;;;;;;;;
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;i30;PDe;2017 -;1.6;Бензиновый;;;;;;;;;;;;;;;;;;;;;;;;
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;i30n;PDeN;2018 -;2.0;Бензиновый;;;;;;;;;;;;;;;;;;;;;;;;
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Elantra;MD;2011 - 2016;1.6;Бензиновый;2380,00;3230,00;2380,00;3910,00;2380,00;3230,00;7684,00;10334,00;7684,00;12442,00;7684,00;10334,00;8687,00;5408,00;7083,00;10064,00;13564,00;10064,00;16352,00;10064,00;13564,00;12597,00;7788,00;10313,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Elantra;MD;2011 - 2016;1.8;Бензиновый;2380,00;3230,00;2380,00;3910,00;2380,00;3230,00;8534,00;11184,00;8534,00;13272,00;8534,00;11184,00;9237,00;5958,00;7633,00;10914,00;14414,00;10914,00;17182,00;10914,00;14414,00;13147,00;8338,00;10863,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Elantra;AD;2016 -;1.6;Бензиновый;2380,00;3230,00;2380,00;3910,00;2380,00;3230,00;7287,00;9937,00;7287,00;15045,00;7287,00;9937,00;;;;9667,00;13167,00;9667,00;18955,00;9667,00;13167,00;3910,00;2380,00;3230,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Elantra;AD;2016 -;2.0;Бензиновый;2380,00;3230,00;2380,00;3910,00;2380,00;3230,00;8137,00;9087,00;8137,00;14195,00;8137,00;9087,00;;;;10517,00;12317,00;10517,00;18105,00;10517,00;12317,00;3910,00;2380,00;3230,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Veloster;FS;2011 - 2016;1.6;Бензиновый;2380,00;3230,00;2380,00;3910,00;2380,00;3230,00;6204,00;9012,00;6204,00;11100,00;6204,00;9012,00;7090,00;5486,00;6036,00;8584,00;12242,00;8584,00;15010,00;8584,00;12242,00;11000,00;7866,00;9266,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Veloster;FS;2011 - 2016;1.6T GDI;Бензиновый;2380,00;3230,00;2380,00;3910,00;2380,00;3230,00;7054,00;9862,00;7054,00;10617,00;7054,00;9862,00;9615,00;6336,00;8011,00;9434,00;13092,00;9434,00;14527,00;9434,00;13092,00;13525,00;8716,00;11241,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Sonata;LF;2017 - 2019;2.0;Бензиновый;2380,00;3230,00;2380,00;3910,00;2380,00;3230,00;8229,00;12691,00;8229,00;15886,00;8229,00;12691,00;;;;10609,00;15921,00;10609,00;19796,00;10609,00;15921,00;3910,00;2380,00;3230,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Sonata;LF;2017 - 2019;2.4 GDi;Бензиновый;2380,00;3230,00;2380,00;3910,00;2380,00;3230,00;8569,00;9519,00;8569,00;12882,00;8569,00;9519,00;;;;10949,00;12749,00;10949,00;16792,00;10949,00;12749,00;3910,00;2380,00;3230,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Sonata;DN8;2020 -;2.0;Бензиновый;2380,00;3230,00;2380,00;3910,00;2380,00;3230,00;8626,00;13088,00;8626,00;15684,00;8626,00;13088,00;;;;11006,00;16318,00;11006,00;19594,00;11006,00;16318,00;3910,00;2380,00;3230,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Sonata;DN8;2020 -;2.5;Бензиновый;2380,00;3230,00;2380,00;3910,00;2380,00;3230,00;9504,00;10454,00;9504,00;13050,00;9504,00;18498,00;;;;11884,00;13684,00;11884,00;16960,00;11884,00;21728,00;3910,00;2380,00;3230,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;i40;VF;2011 - 2017;1.6;Бензиновый;2380,00;3230,00;2380,00;3910,00;2380,00;3230,00;7401,00;8351,00;7401,00;10439,00;7401,00;8351,00;8687,00;6533,00;7083,00;9781,00;11581,00;9781,00;14349,00;9781,00;11581,00;12597,00;8913,00;10313,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;i40;VF;2011 - 2017;2.0;Бензиновый;2380,00;3230,00;2380,00;3910,00;2380,00;3230,00;7684,00;8634,00;7684,00;10722,00;7684,00;8634,00;7837,00;5683,00;6233,00;10064,00;11864,00;10064,00;14632,00;10064,00;11864,00;11747,00;8063,00;9463,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;i40;VF;2011 - 2017;1.7;Дизельный;2380,00;3230,00;2380,00;3230,00;2380,00;3230,00;8900,00;12445,00;8900,00;12477,00;8900,00;12445,00;10939,00;8370,00;8920,00;11280,00;15675,00;11280,00;15707,00;11280,00;15675,00;14169,00;10750,00;12150,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Creta;GSr;2016 -;1.6;Бензиновый;2890,00;3910,00;2890,00;4590,00;2890,00;3910,00;6436,00;10302,00;6436,00;12438,00;6436,00;10302,00;10777,00;5175,00;8641,00;9326,00;14212,00;9326,00;17028,00;9326,00;14212,00;15367,00;8065,00;12551,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Creta;GSr;2016 -;2.0;Бензиновый;2890,00;3910,00;2890,00;4590,00;2890,00;3910,00;7286,00;8236,00;7286,00;10372,00;7286,00;8236,00;8411,00;5725,00;6275,00;10176,00;12146,00;10176,00;14962,00;10176,00;12146,00;13001,00;8615,00;10185,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;ix35;Ele;2010 - 2015;2.0;Бензиновый;2890,00;3910,00;2890,00;4590,00;2890,00;3910,00;8714,00;9664,00;8714,00;13060,00;8714,00;9664,00;9018,00;5221,00;5771,00;11604,00;13574,00;11604,00;17650,00;11604,00;13574,00;13608,00;8111,00;9681,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;ix35;Ele;2010 - 2015;2.0;Дизельный;2890,00;3910,00;2890,00;3910,00;2890,00;3910,00;10522,00;13949,00;10522,00;13949,00;10522,00;13949,00;12367,00;9915,00;12367,00;13412,00;17859,00;13412,00;17859,00;13412,00;17859,00;16277,00;12805,00;16277,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Tucson;TLe;2015 -;2.0;Бензиновый;2890,00;3910,00;2890,00;4590,00;2890,00;3910,00;7969,00;8919,00;7969,00;11587,00;7969,00;8919,00;;;;10859,00;12829,00;10859,00;16177,00;10859,00;12829,00;4590,00;2890,00;3910,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Tucson;TLe;2015 -;1.6T GDI;Бензиновый;2890,00;3910,00;2890,00;4590,00;2890,00;3910,00;8139,00;9089,00;8139,00;11135,00;8139,00;9089,00;;;;11029,00;12999,00;11029,00;15725,00;11029,00;12999,00;4590,00;2890,00;3910,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Tucson;TLe;2015 -;2.0;Дизельный;2890,00;3910,00;2890,00;3910,00;2890,00;3910,00;11831,00;17477,00;11831,00;17477,00;11831,00;17477,00;;;;14721,00;21387,00;14721,00;21387,00;14721,00;21387,00;3910,00;2890,00;3910,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Tucson;TLe;2015 -;2.4;Бензиновый;;;;;;;;;;;;;;;;;;;;;;;;
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Santa Fe;CM;2006 - 2012;2.4;Бензиновый;2890,00;3910,00;2890,00;4590,00;2890,00;3910,00;7721,00;10943,00;7721,00;13310,00;7721,00;10943,00;;;;10611,00;14853,00;10611,00;17900,00;10611,00;14853,00;4590,00;2890,00;3910,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Santa Fe;CM;2006 - 2012;2.2;Дизельный;2890,00;3910,00;2890,00;3910,00;2890,00;3910,00;10822,00;14400,00;10822,00;14250,00;10822,00;14400,00;;;;13712,00;18310,00;13712,00;18160,00;13712,00;18310,00;3910,00;2890,00;3910,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Santa Fe;DM;2012 - 2018;2.4;Бензиновый;2890,00;3910,00;2890,00;4590,00;2890,00;3910,00;8891,00;9841,00;8891,00;11508,00;8891,00;9841,00;9080,00;7438,00;7988,00;11781,00;13751,00;11781,00;16098,00;11781,00;13751,00;13670,00;10328,00;11898,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Santa Fe;DM;2012 - 2018;2.2;Дизельный;2890,00;3910,00;2890,00;3910,00;2890,00;3910,00;11294,00;14768,00;11294,00;15058,00;11294,00;14768,00;12495,00;9889,00;12495,00;14184,00;18678,00;14184,00;18968,00;14184,00;18678,00;16405,00;12779,00;16405,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Santa Fe;TM;2019 -;3.5;Бензиновый;;;;;;;;;;;;;;;;;;;;;;;;
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Santa Fe;TM;2019 -;2.2;Дизельный;2890,00;3910,00;2890,00;3910,00;2890,00;3910,00;11884,00;16860,00;11884,00;16860,00;11884,00;16860,00;;;;14774,00;20770,00;14774,00;20770,00;14774,00;20770,00;3910,00;2890,00;3910,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Santa Fe;TM;2019 -;2.4;Бензиновый;2890,00;3910,00;2890,00;4590,00;2890,00;3910,00;7825,00;8775,00;7825,00;10556,00;7825,00;8775,00;;;;10715,00;12685,00;10715,00;15146,00;10715,00;12685,00;4590,00;2890,00;3910,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Grand Santa Fe;NC;2012 - 2018;3.3;Бензиновый;2890,00;3910,00;2890,00;4590,00;2890,00;3910,00;10107,00;11057,00;10107,00;12724,00;10107,00;11057,00;10108,00;8741,00;9016,00;12997,00;14967,00;12997,00;17314,00;12997,00;14967,00;14698,00;11631,00;12926,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Grand Santa Fe;NC;2012 - 2018;2.4 GDI;Бензиновый;2890,00;3910,00;2890,00;4590,00;2890,00;3910,00;10107,00;11057,00;10107,00;15779,00;10107,00;11057,00;14073,00;8741,00;9016,00;12997,00;14967,00;12997,00;20369,00;12997,00;14967,00;18663,00;11631,00;12926,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;Grand Santa Fe;NC;2012 - 2018;2.2;Дизельный;2890,00;3910,00;2890,00;3910,00;2890,00;3910,00;11294,00;15058,00;11294,00;15058,00;11294,00;15058,00;11879,00;9273,00;11604,00;14184,00;18968,00;14184,00;18968,00;14184,00;18968,00;15789,00;12163,00;15514,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;H1;TQ;2007 -;2.4;Бензиновый;2890,00;3910,00;2890,00;4590,00;2890,00;3910,00;8161,00;9111,00;8161,00;11006,00;8161,00;9111,00;8945,00;7244,00;8670,00;11051,00;13021,00;11051,00;15596,00;11051,00;13021,00;13535,00;10134,00;12580,00
RC190;00243;;;C40AF00243;;Автоцентр-КОМОС;;H1;TQ;2007 -;2.5;Дизельный;2890,00;3910,00;2890,00;3910,00;2890,00;3910,00;11828,00;15255,00;11828,00;15255,00;11828,00;15255,00;12218,00;9766,00;11943,00;14718,00;19165,00;14718,00;19165,00;14718,00;19165,00;16128,00;12656,00;15853,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;Solaris;HCR;2017 -;1.4;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;5735,00;6295,00;5735,00;15860,00;5735,00;6295,00;15860,00;5735,00;6295,00;8255,00;9715,00;8255,00;20180,00;8255,00;9715,00;20180,00;8255,00;9715,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;Solaris;HCR;2017 -;1.6;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;5844,00;9324,00;5844,00;11809,00;5844,00;9324,00;11809,00;5844,00;9324,00;8364,00;12744,00;8364,00;16129,00;8364,00;12744,00;16129,00;8364,00;12744,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;Solaris;RBR;2011 - 2016;1.4;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;5884,00;8148,00;5884,00;10296,00;5884,00;8148,00;8225,00;5015,00;6979,00;8404,00;11568,00;8404,00;14616,00;8404,00;11568,00;12545,00;7535,00;10399,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;Solaris;RBR;2011 - 2016;1.6;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;5884,00;8148,00;5884,00;10296,00;5884,00;8148,00;8225,00;5015,00;6979,00;8404,00;11568,00;8404,00;14616,00;8404,00;11568,00;12545,00;7535,00;10399,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;i30;Gde;2012 - 2017;1.4;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;7347,00;9611,00;7347,00;11900,00;7347,00;9611,00;9758,00;6466,00;8362,00;9867,00;13031,00;9867,00;16220,00;9867,00;13031,00;14078,00;8986,00;11782,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;i30;Gde;2012 - 2017;1.6;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;7347,00;9611,00;7347,00;11900,00;7347,00;9611,00;9758,00;6466,00;8362,00;9867,00;13031,00;9867,00;16220,00;9867,00;13031,00;14078,00;8986,00;11782,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;i30;PDe;2017 -;1.4;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;7028,00;9292,00;7028,00;18377,00;7028,00;9292,00;18377,00;7028,00;9292,00;9548,00;12712,00;9548,00;22697,00;9548,00;12712,00;22697,00;9548,00;12712,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;i30;PDe;2017 -;1.6;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;7028,00;9292,00;7028,00;13187,00;7028,00;9292,00;13187,00;7028,00;9292,00;9548,00;12712,00;9548,00;17507,00;9548,00;12712,00;17507,00;9548,00;12712,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;i30n;PDeN;2018 -;2.0;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;9544,00;10604,00;9544,00;13151,00;9544,00;10604,00;13151,00;9544,00;10604,00;12064,00;14024,00;12064,00;17471,00;12064,00;14024,00;17471,00;12064,00;14024,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;Elantra;MD;2011 - 2016;1.6;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;7347,00;9611,00;7347,00;11988,00;7347,00;9611,00;9758,00;6485,00;8362,00;9867,00;13031,00;9867,00;16308,00;9867,00;13031,00;14078,00;9005,00;11782,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;Elantra;MD;2011 - 2016;1.8;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;7627,00;8187,00;7627,00;10564,00;7627,00;8187,00;8663,00;6712,00;7123,00;10147,00;11607,00;10147,00;14884,00;10147,00;11607,00;12983,00;9232,00;10543,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;Elantra;AD;2016 -;1.6;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;7028,00;9292,00;7028,00;13187,00;7028,00;9292,00;13187,00;7028,00;9292,00;9548,00;12712,00;9548,00;17507,00;9548,00;12712,00;17507,00;9548,00;12712,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;Elantra;AD;2016 -;2.0;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;7308,00;7868,00;7308,00;11763,00;7308,00;7868,00;11763,00;7308,00;7868,00;9828,00;11288,00;9828,00;16083,00;9828,00;11288,00;16083,00;9828,00;11288,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;Veloster;FS;2011 - 2016;1.6;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;7347,00;9611,00;7347,00;11988,00;7347,00;9611,00;9831,00;6466,00;8362,00;9867,00;13031,00;9867,00;16308,00;9867,00;13031,00;14151,00;8986,00;11782,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;Veloster;FS;2011 - 2016;1.6T GDI;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;8544,00;9104,00;8544,00;11151,00;8544,00;9104,00;9243,00;7605,00;8012,00;11064,00;12524,00;11064,00;15471,00;11064,00;12524,00;13563,00;10125,00;11432,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;Sonata;LF;2017 - 2019;2.0;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;7577,00;8137,00;7577,00;12032,00;7577,00;8137,00;12032,00;7577,00;8137,00;10097,00;11557,00;10097,00;16352,00;10097,00;11557,00;16352,00;10097,00;11557,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;Sonata;LF;2017 - 2019;2.4 GDi;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;8277,00;8837,00;8277,00;12299,00;8277,00;8837,00;12299,00;8277,00;8837,00;10797,00;12257,00;10797,00;16619,00;10797,00;12257,00;16619,00;10797,00;12257,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;Sonata;DN8;2020 -;2.0;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;10397,00;10957,00;10397,00;13554,00;10397,00;10957,00;13554,00;10397,00;10957,00;12917,00;14377,00;12917,00;17874,00;12917,00;14377,00;17874,00;12917,00;14377,00
RC438;01113;;;C40AF01113;;Ринг Авто Липецк;;Sonata;DN8;2020 -;2.5;Бензиновый;2520,00;3420,00;2520,00;4320,00;2520,00;3420,00;10935,00;11495,00;10935,00;14092,00;10935,00;11495,00;14092,00;10935,00;11495,00;13455,00;14915,00;13455,00;18412,00;13455,00;14915,00;18412,00;13455,00;14915,00
